id,handle,text,is_retweet,original_author,time,lang,retweet_count,favorite_count
757764609394745344,HillaryClinton,"""We’re here today because our choice is @HillaryClinton. I’m with Hillary."" —@ElizabethforMA #DemsInPhilly https://t.co/5h4jzdGZS2",True,HFA,2016-07-26T02:28:56,en,945,2856
757757024482582528,HillaryClinton,"""Let us declare again, that we will be a free people. Free from fear and intimidation."" —@CoryBooker #DemsInPhilly https://t.co/6BoQoyqbHc",True,HFA,2016-07-26T01:58:47,en,1358,3369
757748772474654720,HillaryClinton,"No matter who you supported in the primary, we are united and stronger together. #DemsInPhilly https://t.co/C3Ynm21jKo",True,HFA,2016-07-26T01:26:00,en,1660,4066
757746637133455360,HillaryClinton,You still have a chance to be a part of history and join Hillary at the #DemsInPhilly on Thursday. Enter here: https://t.co/vWnnKOeGFP,True,HFA,2016-07-26T01:17:31,en,401,1269
757728095763824640,HillaryClinton,I cannot ever say enough how much it means to me that @HillaryClinton speaks about addiction and substance abuse. #DemsInPhilly,True,klyouell,2016-07-26T00:03:50,en,496,2075
757712714672246785,HillaryClinton,We have got to defeat Donald Trump and do everything we can to elect Hillary Clinton to the White house. #DemsInPhilly,True,BernieSanders,2016-07-25T23:02:43,en,25607,49513
757685015434014726,HillaryClinton,"The Advocate endorses @HillaryClinton, the only candidate who is a champion of #LGBT causes. https://t.co/Obq1UiVSDR https://t.co/BXErGabIqL",True,TheAdvocateMag,2016-07-25T21:12:39,en,1315,3095
757674658208546816,HillaryClinton,Hold on to your hats. The #DemConvention is just getting started: https://t.co/5HNjA2kjNP https://t.co/xSDVRj4Q4T,True,HFA,2016-07-25T20:31:30,en,528,1561
757667537022779392,HillaryClinton,"""Tim has always had a good heart."" —@SenWarren

Read what they're saying about Hillary's running mate @TimKaine: https://t.co/ZBv0nnXCOP",True,HFA,2016-07-25T20:03:12,en,485,1368
757646871343009792,HillaryClinton,"I am not able to attend this year’s Democratic convention, but I will be voting for Hillary Clinton. (1/3)",True,algore,2016-07-25T18:41:05,en,4712,11438
757252179317104640,HillaryClinton,Virginians have known and loved @timkaine for decades—and we're proud to have him on Team Hillary: https://t.co/JkfxE6jfUX,True,HillaryforVA,2016-07-24T16:32:43,en,760,2108
756883157685764097,HillaryClinton,Rania doesn't understand why a country as great as the United States has never had a woman president. #ImWithHer https://t.co/VFxkVQpIOR,True,HillaryforFL,2016-07-23T16:06:21,en,718,2309
756879404660301824,HillaryClinton,The crowd @FIU eagerly awaits for @HillaryClinton and @TimKaine to take the stage. #StrongerTogether https://t.co/MqB95knQx7,True,HillaryforFL,2016-07-23T15:51:26,en,757,2563
756689878876905472,HillaryClinton,Congrats to my friend @timkaine on being @hillaryclinton's running mate! Excited to stand w/you both &amp; fight for safer communities.,True,GabbyGiffords,2016-07-23T03:18:20,en,1858,6847
756685373208666112,HillaryClinton,My friend @timkaine brings knowledge and experience to what is already the most qualified Presidential ticket in my lifetime. 1/2,True,SherrodBrown,2016-07-23T03:00:26,en,1650,4763
756680601973952512,HillaryClinton,"He's humble.He's incredibly smart.He's a joyful warrior,a kind &amp; thoughtful person.He'll be a wonderful VP! Congrats to my friend. M. I. Z!",True,clairecmc,2016-07-23T02:41:28,en,1716,5276
756666675462860800,HillaryClinton,NARAL president @ilyseh on Hillary Clinton's VP pick @timkaine: https://t.co/q4w60GBUMg #ClintonKaine #ImWithHer https://t.co/65PqkMPdlV,True,NARAL,2016-07-23T01:46:08,en,907,1577
756665651448647680,HillaryClinton,About Tim Kaine: https://t.co/C04INo6nYF https://t.co/CM7Ufgo0TW,True,NPR,2016-07-23T01:42:04,en,3106,6262
756658991820857344,HillaryClinton,Trying to count the ways I hate @timkaine. Drawing a blank. Congrats to a good man and a good friend.,True,JeffFlake,2016-07-23T01:15:36,en,5609,13120
756652288903643136,HillaryClinton,Senator @TimKaine is a gunsense champion of the first order. https://t.co/2NTz3KV3oT,True,Everytown,2016-07-23T00:48:58,en,2030,5063
756650283334328321,HillaryClinton,Just got off the phone with Hillary. I’m honored to be her running mate. Can’t wait to hit the trail tomorrow in Miami!,True,timkaine,2016-07-23T00:41:00,en,12738,32874
756650053046075403,HillaryClinton,".@TimKaine has a big heart and showed it as a civil rights lawyer, a teacher, a mayor, a governor, and a senator. https://t.co/dT4qZ8hwL8",True,BarbaraBoxer,2016-07-23T00:40:05,en,2630,6243
756648517532286976,HillaryClinton,Virginia's own @timkaine has joined Team Hillary—now it's your turn: https://t.co/GLyVJrWn2Q #VirWINia https://t.co/Nmivj7MHYO,True,HillaryforVA,2016-07-23T00:33:59,en,1470,4176
756593980733792256,HillaryClinton,Hillary Clinton is paying respects at the Pulse nightclub memorial in Orlando https://t.co/zF6fw8sw6D,True,albamonica,2016-07-22T20:57:16,en,2059,5269
756531680626798596,HillaryClinton,"Pres. Obama on RNC: ""Some of the fears that were expressed throughout the week just don't jive with the facts."" https://t.co/zLZE4hmIT6",True,ABC,2016-07-22T16:49:42,en,2408,4252
756516146027913216,HillaryClinton,I’ve watched every moment of political conventions since 1984. Tonight I left early. I was afraid. https://t.co/Td9Uf0iVqt #RNCinCLE,True,MHarrisPerry,2016-07-22T15:47:59,en,2613,4302
756507290614788096,HillaryClinton,"""Couldn't have said it better,"" wrote the former Ku Klux Klan Grand Wizard about Trump's convention speech. https://t.co/Y1BEXlMgZs",True,JamilSmith,2016-07-22T15:12:47,en,2191,2334
756501849927258112,HillaryClinton,"Donald Trump doesn’t want to make America great. He wants to make it afraid, because that's the only way he wins:  https://t.co/8I0ubdqO1z",True,ezraklein,2016-07-22T14:51:10,en,3117,4752
756498961276530688,HillaryClinton,Leading criminologist on Trump's speech: “A good illustration of how to lie with statistics.” https://t.co/QIwd78V7ce,True,RyanLizza,2016-07-22T14:39:42,en,1718,2289
756327254549000192,HillaryClinton,Donald Trump's plan mostly benefits billionaires -- and millionaires like Donald Trump. https://t.co/KAWLrRTIhr,True,TheBriefing2016,2016-07-22T03:17:24,en,1612,2328
756325645622312960,HillaryClinton,Fixed it for you. #RNCInCLE https://t.co/2hZP2qRWNj https://t.co/9zZll0Ftr4,True,TheBriefing2016,2016-07-22T03:11:00,en,910,1658
756324241927208962,HillaryClinton,Will there be one word about student debt or making college affordable? Or just concerned about more tax breaks for the rich? #RNCwithBernie,True,BernieSanders,2016-07-22T03:05:25,en,7034,15660
756323027470716929,HillaryClinton,This is literally Donald Trump's plan to fight ISIS. #RNCinCLE https://t.co/AjxiU8Do7U,True,TheBriefing2016,2016-07-22T03:00:36,en,2722,3185
756314843376918528,HillaryClinton,Trump is just wrong about crime. #RNCInCLE  https://t.co/fQ6T44p78q https://t.co/E3ZBPqmF5Q,True,TheBriefing2016,2016-07-22T02:28:04,en,1968,2184
756314485334347776,HillaryClinton,This itself is a lie. #RNCInCLE https://t.co/jfRtBnTApa https://t.co/9oMrxWPO2n,True,TheBriefing2016,2016-07-22T02:26:39,en,1456,1905
756293254635806720,HillaryClinton,Thank you to the @NBA for standing with the LGBT community today! A big win for equality and fairness over discrimination and fear.,True,dominiclowell,2016-07-22T01:02:17,en,773,2395
756241204073857024,HillaryClinton,The only one to benefit by casting our commitment to NATO in doubt is Russia. #NATO #StandTogether,True,JohnKasich,2016-07-21T21:35:27,en,1689,3179
756214079228895232,HillaryClinton,"Happy anniversary, Dodd-Frank! One candidate would repeal Wall St reform—the other won't let it happen. Ask this guy https://t.co/2VEBblGqnK",True,mikereedschmidt,2016-07-21T19:47:40,en,593,1107
756154471307153408,HillaryClinton,BEST THING EVER. What has Donald Trump said about people like you? https://t.co/mLFq5PN7qY #TrumpYourself https://t.co/bfZSMBBxe8,True,RyanEGraney,2016-07-21T15:50:49,en,1126,1958
755963320587419648,HillaryClinton,".@mike_pence Speaking of abandoning your friends...

https://t.co/W9xQ5FHhyV",True,TheBriefing2016,2016-07-21T03:11:15,en,986,1374
755959020968636416,HillaryClinton,Pence touting Indiana's economy? It's tracked the nation's recovery because of Obama policies (auto rescue!) that Pence opposed. #RNCinCLE,True,mikereedschmidt,2016-07-21T02:54:10,en,1508,2340
755956598368047104,HillaryClinton,Mike Pence: bigotry with a heaping side of terrible economic stewardship. https://t.co/cN57UvAnjW,True,TheBriefing2016,2016-07-21T02:44:32,en,1984,2300
755951470424522752,HillaryClinton,Newt once compared Planned Parenthood to ISIS. Yeah. https://t.co/84WmkbkfTl https://t.co/aR9ILeGMCa,True,TheBriefing2016,2016-07-21T02:24:10,en,862,1161
755948952760029185,HillaryClinton,"A speaker tonight said that Donald Trump always pays his bills.

Annnd that claim just got rated false. 

#RNCINCLE https://t.co/cldMQK3gp3",True,TheBriefing2016,2016-07-21T02:14:09,en,1295,1749
755940982609285120,HillaryClinton,Ted Cruz once called Donald Trump a pathological liar. And yet...here he is. #RNCinCLE https://t.co/ZfTFm1qy5Q,True,TheBriefing2016,2016-07-21T01:42:29,en,1178,1760
755848806172794882,HillaryClinton,.@HillaryClinton is committed to working to overturn disastrous #CitizensUnited decision within her first 30 days. https://t.co/muBPctGK0s,True,SenGillibrand,2016-07-20T19:36:13,en,819,1993
755587302227898368,HillaryClinton,"Donald Trump's record of success.

 #RNCinCLE https://t.co/43UGZQfsUA",True,TheBriefing2016,2016-07-20T02:17:05,en,3776,4455
755573295865561088,HillaryClinton,But @SpeakerRyan still endorses Donald Trump for president anyway. #RNCinCLE https://t.co/Gun1FF38hZ,True,TheBriefing2016,2016-07-20T01:21:26,en,1142,1671
755572392513208320,HillaryClinton,"Mitch McConnell had a much different tune about @HillaryClinton before she ran for president. #RNCinCLE
https://t.co/ny7SUg3Ux9",True,TheBriefing2016,2016-07-20T01:17:50,en,1413,2013
755545140534583296,HillaryClinton,"Donald Trump is literally the Republican nominee for president. 
https://t.co/QOtLYcwa1l",True,literally_trump,2016-07-19T23:29:33,en,380,838
755531398283427844,HillaryClinton,"Text VOTE to 47246, register to vote, and make sure he never becomes president. https://t.co/o91O4APs8k",True,HFA,2016-07-19T22:34:57,en,1001,1612
755236725866262528,HillaryClinton,@HillaryClinton tells @charlierose Trump is the most dangerous presidential candidate in the history of this country https://t.co/5KfW6MHscR,True,CBSEveningNews,2016-07-19T03:04:01,en,3020,5789
755233922028539905,HillaryClinton,"Watch out, fog machine rental company. Trump isn't great at paying his invoices. https://t.co/kkyMEEzhKp",True,TheDemocrats,2016-07-19T02:52:53,en,2155,4373
755232142813257728,HillaryClinton,"Ret. Lt. Gen. Flynn thinks that “fear of Muslims is rational."" #RNCinCLE https://t.co/xFaVbCmfxu",True,TheBriefing2016,2016-07-19T02:45:49,en,764,1013
755229228719861760,HillaryClinton,Literally. #RNCinCLE https://t.co/LgwTgR7rOO,True,literally_trump,2016-07-19T02:34:14,en,536,1068
755217325255749633,HillaryClinton,Remember when Tom Cotton wrote a letter to the leader of Iran to undermine the Obama admin? https://t.co/AJGnM05Ts6 https://t.co/7aniq60UBT,True,TheBriefing2016,2016-07-19T01:46:56,en,1588,1627
755212277591248897,HillaryClinton,Tonight is no different than every other day in Trumplandia: he has been disparaging our community from day one.,True,lorellapraeli,2016-07-19T01:26:52,en,561,1497
755127646942556164,HillaryClinton,So this is kind of scary... https://t.co/8t63MRC9x6 https://t.co/qaCWNBd0bq,True,TheBriefing2016,2016-07-18T19:50:35,en,969,1466
754472478957772800,HillaryClinton,"Barack&amp;
Hillary&amp;
You

Join the team. https://t.co/TASO2ZKn9K https://t.co/MPEMZtVtr2",True,HFA,2016-07-17T00:27:11,en,1498,3976
754363886770487296,HillaryClinton,.@HillaryClinton pledges #campaignfinance reform plan in first 30 days! RT if you're ready to end #CitizensUnited. https://t.co/F6yV7Ni8Ym,True,StopBigMoney,2016-07-16T17:15:40,en,2443,4153
754338663128002560,HillaryClinton,"Donald Trump's VP pick Mike Pence is anti-woman, anti-LGBTQ, anti-immigrant, but pro-cigarettes  https://t.co/sODgmxFuMA",True,nowthisnews,2016-07-16T15:35:26,en,2484,2674
754337383873703936,HillaryClinton,Of COURSE @realDonaldTrump – a guy who calls women fat pigs &amp; bimbos – picked a VP who is famous for trying to control women’s bodies.,True,elizabethforma,2016-07-16T15:30:21,en,10591,19440
754336571697029120,HillaryClinton,.@realDonaldTrump and @mike_pence are a threat to all LGBTQ people have fought for. Now more than ever #ImWithHer https://t.co/45JD0aLXC6,True,ChadHGriffin,2016-07-16T15:27:08,en,1005,1704
754335659549163520,HillaryClinton,"Trump thinks he's ""great for women"" but this is one of the most anti-woman tickets in history. https://t.co/69r3jZajKp",True,UltraViolet,2016-07-16T15:23:30,en,3747,3624
754034668148822020,HillaryClinton,"Trump's VP pick #MikePence: A-rated by the NRA, accepted tens of thousands in campaign donations from the gun lobby. https://t.co/QtGkWT56RN",True,MomsDemand,2016-07-15T19:27:28,en,3037,2975
753998715959074816,HillaryClinton,"He opposes raising the minimum wage, and he really, really, really wants to privatize Social Security. https://t.co/hcE9TxdzIq",True,TheBriefing2016,2016-07-15T17:04:37,en,948,1037
753996825057779712,HillaryClinton,"Gov Pence has a long history of supporting policies attacking ppl who don’t look like him. (Anti-LGBT law, attempt to block refugee family)",True,DanMalloyCT,2016-07-15T16:57:06,en,1223,1869
753995254651641856,HillaryClinton,"Mike Pence's battle against Planned Parenthood caused an HIV outbreak in Indiana. 

https://t.co/SNGq4JcENN",True,cameronesposito,2016-07-15T16:50:51,en,3896,3259
753992638265757696,HillaryClinton,"Oh, and one time Pence wrote an op-ed titled “Smoking Doesn’t Kill.” https://t.co/5K38GlXO4Y",True,TheBriefing2016,2016-07-15T16:40:28,en,1706,1986
753991101715996676,HillaryClinton,Mike Pence wanted to use your federal tax dollars to fund more of this:  https://t.co/j90OaFM2IS,True,GavinNewsom,2016-07-15T16:34:21,en,2091,2093
753688749180084224,HillaryClinton,"11 Senate Dems &amp; I sent a letter to @usedgov, @FTC, @CFPB &amp; @DeptVetAffairs about fake schools like Trump “U”: https://t.co/HqofUVw95d",True,SenWarren,2016-07-14T20:32:55,en,1437,2973
753684287824752640,HillaryClinton,"""This is one of the most consequential elections in our history."" —@HillaryClinton. Join us: https://t.co/OieVAWguXb https://t.co/YUIVOR6iFQ",True,HillaryforVA,2016-07-14T20:15:11,en,636,1534
753642042329268226,HillaryClinton,I'm an American and I'm proud to fight for a candidate that believes we are ALL Americans #JuntosSePuede https://t.co/8KRF3RCJmO,True,lorellapraeli,2016-07-14T17:27:19,en,1014,2557
753571187356274689,HillaryClinton,In the fight to stop Donald Trump we've got a devastating tool: literally Donald Trump. Follow for a daily dose of stuff he's actually said.,True,literally_trump,2016-07-14T12:45:46,en,1404,2373
753391655600975872,HillaryClinton,On the incredibly important news of the day (or when the Democrats committed to #fixdemocracyfirst) — https://t.co/rNfE1BSp3S,True,lessig,2016-07-14T00:52:22,en,317,583
753346879707049984,HillaryClinton,BREAKING: Former Bernie Sanders supporter Braddock Mayor @JohnFetterman endorses @HillaryClinton. https://t.co/XEDjjvhnmY,True,HillaryforPA,2016-07-13T21:54:27,en,1368,2685
753261587876675584,HillaryClinton,One hashtag has been uniting people who say #ImWithHer and #FeelTheBern since December: https://t.co/bBrqPjqFMx,True,HFA,2016-07-13T16:15:32,en,476,1217
753233489122697216,HillaryClinton,"It took awhile, but we finally found a copy of Trump's speakers. https://t.co/pYloXnha5S",True,TheBriefing2016,2016-07-13T14:23:52,en,1403,3236
753219420311420928,HillaryClinton,"This from @jwpetersNYT on the hard-right GOP platform, feels like it could have been written a decade ago. Or two. https://t.co/YKciIQMs34",True,mikiebarb,2016-07-13T13:27:58,en,967,1389
753018789558624256,HillaryClinton,You cannot run for president and skip the opportunity speak on the nation's civil rights agenda. #NAACP107 https://t.co/OX60fs6ZNO,True,NAACP,2016-07-13T00:10:44,en,3034,3691
752974782593916928,HillaryClinton,Include women in the sequel. #WORK @HillaryClinton https://t.co/mRcX5GPGzs,True,Lin_Manuel,2016-07-12T21:15:52,en,5713,26644
752893413113073664,HillaryClinton,"Our job now is to see our progressive platform implemented by a Democratic Senate, a Democratic House and a Hillary Clinton presidency.",True,BernieSanders,2016-07-12T15:52:32,en,6164,10706
752886947287273472,HillaryClinton,".@HillaryClinton has won the Democratic nominating process, and I congratulate her for that. 
https://t.co/FrKbEmyuC6",True,BernieSanders,2016-07-12T15:26:50,en,3483,7577
752878415599067137,HillaryClinton,Today marks one month since the #Orlando tragedy that claimed 49 innocent lives. It is time to #StoptheHate. https://t.co/MItFDRBK98,True,HRC,2016-07-12T14:52:56,en,1542,2311
752631205665837060,HillaryClinton,PA's Senate is voting on a restrictive anti-abortion bill—HB 1948. Call your legislator &amp; urge them to vote NO now: https://t.co/YXTGZP62Hi,True,HillaryforPA,2016-07-11T22:30:37,en,382,689
752615622345981952,HillaryClinton,"""Hillary Clinton...has worked to improve the lives of Americans her entire adult life."" —@USProgressives PAC https://t.co/aRv65fqAct",True,HFA,2016-07-11T21:28:41,en,616,1456
752571600801792000,HillaryClinton,BREAKING: @CWAUnion whole-heartedly endorses @HillaryClinton for President of the United States. More: https://t.co/vo5xmRfrS7,True,CWAUnion,2016-07-11T18:33:46,en,896,1722
752552872932470784,HillaryClinton,"Remembering over 8,000 men &amp; boys massacred b/c of their faith 21 yrs ago today. #NeverForget #Srebrenica  https://t.co/N7ZVjc90nN",True,rosenbergerlm,2016-07-11T17:19:21,en,447,753
751917322659586048,HillaryClinton,“We owe our children better than this. We owe ourselves better than this.” by Hillary Clinton https://t.co/sB2bIaMsT0,True,Medium,2016-07-09T23:13:54,en,1005,2455
751841224194220033,HillaryClinton,Today's proposal by @HillaryClinton is an important step toward expanding health insurance and health care access to millions of Americans.,True,BernieSanders,2016-07-09T18:11:31,en,1416,3495
751237421040275456,HillaryClinton,See new @Hillaryclinton plan to protect small biz from being stiffed by abusive companies like @realDonaldTrump's: https://t.co/6e4w0GQyOd,True,mpshapiro,2016-07-08T02:12:13,en,513,1194
750800523519983616,HillaryClinton,"""Clinton’s proposal would make public colleges tuition-free for families making less than $125,000"" https://t.co/xh69q5T2Cu",True,AustinHunt,2016-07-06T21:16:08,en,1119,2555
750739354037936132,HillaryClinton,.@realDonaldTrump fixed https://t.co/lrmn7TMnk7,True,gwenrocco,2016-07-06T17:13:04,en,2469,4214
750732760285839360,HillaryClinton,Always his only metric for success: did I make money? No matter who gets destroyed in the process.  https://t.co/aPSgG73qlr,True,jmpalmieri,2016-07-06T16:46:52,en,745,1431
750730079546769408,HillaryClinton,"""Isn't he supposed to be some kind of amazing businessman? What ... happened here?"" @HillaryClinton https://t.co/n7uCSNeI2w",True,creynoldsnc,2016-07-06T16:36:13,en,857,1592
750704039944458240,HillaryClinton,I applaud @HillaryClinton for the very bold initiative she has just brought forth for the financing of higher education.,True,BernieSanders,2016-07-06T14:52:45,en,3282,8103
750410962298105856,HillaryClinton,It's already a full house to hear from @HillaryClinton and @POTUS this afternoon in Charlotte #FirstInPOTUS https://t.co/igoTguAGnh,True,HillaryforNC,2016-07-05T19:28:10,en,513,1540
748884455419420672,HillaryClinton,Hillary's plan to connect debt relief to entrepreneurship is smart https://t.co/WjFV8Tn6tj #makersandtakers start-up rates falling since 70s,True,RanaForoohar,2016-07-01T14:22:22,en,516,1111
748684682745769984,HillaryClinton,"No presidential candidate has spent as long fighting for the rights of new Americans as Hillary Clinton. 
https://t.co/wZmpJ6ktyb",True,AmandaRenteria,2016-07-01T01:08:32,en,831,2030
748656621027491841,HillaryClinton,"As a Mexican-American, I truly fear the consequences of his anti-Mexican rhetoric. This is not funny.  https://t.co/tjAM9VIagw",True,Jorge_Silva,2016-06-30T23:17:02,en,2742,4134
748618939555524608,HillaryClinton,"BREAKING: @VP to join @HillaryClinton on the campaign trail in Scranton, PA on July 8. RSVP here: https://t.co/PaWaQ6wtOE",True,HillaryforPA,2016-06-30T20:47:18,en,722,1760
748613022348890114,HillaryClinton,Applaud Senate Dems for their strong proposal to help families fleeing violence and persecution in Central America. https://t.co/OPhFDzFsvS,True,mayaharris_,2016-06-30T20:23:47,en,364,920
748605065624170496,HillaryClinton,"WATCH: 49 celebrities pay tribute to the Orlando victims in new Ryan Murphy produced video with @HRC #StoptheHate
https://t.co/HBrccYBwun",True,HRC,2016-06-30T19:52:10,en,4013,6776
748579523474632705,HillaryClinton,Heartbroken by the heinous terrorist murder of 13-year-old Hallel Ariel. No child should be in danger in her home. https://t.co/xpN5J7871S,True,rosenbergerlm,2016-06-30T18:10:40,en,565,859
748290920513212416,HillaryClinton,We're hiring organizers across the country to bring home a win in November. Get more information and apply now: https://t.co/QMdOohEWaM,True,HFA,2016-06-29T23:03:52,en,797,1370
748281949224075264,HillaryClinton,"Hillary talks early childhood education with a teacher's son:

""Thank your mother for me, would you?""
https://t.co/exsmj1rtAU",True,HFA,2016-06-29T22:28:13,en,879,2349
748255839329390596,HillaryClinton,"Bringing on 50,000 new computer science teachers isn't just good for our kids, it's good for our economy: https://t.co/gP5SnLPyh5",True,johnpodesta,2016-06-29T20:44:28,en,404,961
748200644864053248,HillaryClinton,Today’s vote to restore Planned Parenthood funds is a victory. Well done @Maggie_Hassan &amp; the Executive Council for doing the right thing.,True,HillaryforNH,2016-06-29T17:05:09,en,608,1852
748177455630913536,HillaryClinton,Hillary and @POTUS are making their first stop together in Charlotte. Text NC to 47246 for more info on their trip! https://t.co/Bd6Om3o4Gm,True,HillaryforNC,2016-06-29T15:33:00,en,1216,3653
748162804486709248,HillaryClinton,Hillary visited 112 countries as secretary of state. Trump had products made in at least 10 as a businessman. https://t.co/mMlI7p3Hux,True,TheBriefing2016,2016-06-29T14:34:47,en,1147,1772
747852522522542080,HillaryClinton,"49 years later, we celebrate Stonewall as a national monument to the LGBT community's decades of struggle and progress.",True,dominiclowell,2016-06-28T18:01:50,en,350,1130
747841036190363648,HillaryClinton,Senate Dems are right: Public Health emergencies are not the place to inject harmful partisan policies https://t.co/EvvcqfGkyO,True,Ann_OLeary,2016-06-28T17:16:11,en,579,951
747830842823696384,HillaryClinton,"""I believe that people should have work with purpose and dignity."" @HillaryClinton explains: https://t.co/w6MlfEeGHu https://t.co/xUoPcWObAX",True,LinkedIn,2016-06-28T16:35:41,en,607,1488
747798597933105152,HillaryClinton,"Washington DC raises its minimum wage to $15 an hour, giving 114,000 working people a boost. https://t.co/3mxc8y0VMx https://t.co/SuWbHazO5h",True,EconomicPolicy,2016-06-28T14:27:33,en,489,1017
747772992999002112,HillaryClinton,Hillary Clinton wants to forgive student debt for entrepreneurs: https://t.co/d1ChO7d7WT https://t.co/83vHQ4STD1,True,WIRED,2016-06-28T12:45:49,en,930,1973
747756250100826112,HillaryClinton,"By supporting efforts to move to 100% clean energy, @HillaryClinton again showed she's the climate leader we need. https://t.co/WXiqSPwS5z",True,sierraclub,2016-06-28T11:39:17,en,497,1228
747529447679623172,HillaryClinton,It's National PTS Awareness Day and @StampOutPTSD is working to create a USPS stamp to assist those affected https://t.co/UcENICsI5v,True,jmurray20,2016-06-27T20:38:03,en,262,589
747522758289006592,HillaryClinton,"5 Things That Are Harder Than Registering To Vote, Featuring @POTUS #TurnUpToVote
https://t.co/vHfvNl3s5e",True,BuzzFeed,2016-06-27T20:11:28,en,7110,11025
747437375580704768,HillaryClinton,All smiles as we count down until @HillaryClinton and Elizabeth Warren take the stage in Cincy! #OHHillYes https://t.co/F02ycgB9N3,True,HillaryforOH,2016-06-27T14:32:11,en,564,2017
747157481672085504,HillaryClinton,.@HillaryClinton is a champion for LGBT equality. That's why #ImWithHer. 💁  Text PRIDE to 47246 if you are too! 🌈 https://t.co/8k0SHzrfqi,True,jessetyler,2016-06-26T19:59:59,en,1575,4807
747107981079252992,HillaryClinton,We're with her. https://t.co/LgbPO7CEJR,True,dominiclowell,2016-06-26T16:43:17,en,1477,4280
747098666800918529,HillaryClinton,"Make no mistake, Trump has called for a 'deportation force' that would tear families apart and deport millions. https://t.co/iI0rkw6ohR",True,lorellapraeli,2016-06-26T16:06:17,en,918,1480
747091518670921728,HillaryClinton,#DemPlatform has progressive principles &amp; high standards on trade; reflects fact many Dems believe TPP doesn’t meet bar—HRC is one of them.,True,mayaharris_,2016-06-26T15:37:52,en,364,796
747071775142453248,HillaryClinton,"For the first time, #DemPlatform explicitly calls for repealing the Hyde Amendment, which restricts women’s access to reproductive rights.",True,mayaharris_,2016-06-26T14:19:25,en,1652,3320
747071716086681601,HillaryClinton,"#DemPlatform says Americans should earn at least $15 an hour, citing NY’s min wage law &amp; calling for raising &amp; indexing federal min wage.",True,mayaharris_,2016-06-26T14:19:11,en,507,1246
747071541419065344,HillaryClinton,"For the first time ever, #DemPlatform calls for ending mass incarceration and the school-to-prison pipeline, and tackling systemic racism.",True,mayaharris_,2016-06-26T14:18:30,en,1114,2403
747071490282168320,HillaryClinton,"#DemPlatform reflects issues Hillary champions, like raising wages, immigration &amp; criminal justice reform &amp; protecting reproductive rights.",True,mayaharris_,2016-06-26T14:18:17,en,512,1178
746838705772584960,HillaryClinton,Enter for a chance to win tickets to join @HillaryClinton at @HamiltonMusical on July 12th: https://t.co/nzDJBGnVRx https://t.co/ILmt9xzEWm,True,HamiltonMusical,2016-06-25T22:53:17,en,965,3386
746707937528324096,HillaryClinton,Our thoughts and sympathies are with those impacted by #WestVirginia flooding. Please stay safe. https://t.co/9gDfW3zkJv,True,TalleySergent,2016-06-25T14:13:40,en,358,928
746369149581074432,HillaryClinton,"Asked whether he talked to any foreign policy advisors about #Brexit, Trump says “there's nothing to talk about"" https://t.co/bXpscw9w7x",True,TheBriefing2016,2016-06-24T15:47:26,en,1283,1451
746348636909506560,HillaryClinton,"For anyone shocked by Trump saying depreciation of pound is good for business, this is a person who tried to profit off the housing crisis.",True,GideonResnick,2016-06-24T14:25:56,en,3687,5471
746162023592005632,HillaryClinton,Follow along to see our 8 state Snapchat takeover! → https://t.co/v8Wnesnd9l https://t.co/yv6TDMTOPp,True,HFA,2016-06-24T02:04:24,en,276,705
745976545261543424,HillaryClinton,".@SpeakerRyan, we will not leave without acting for the victims &amp; families of reckless gun violence. #NoBillNoBreak https://t.co/eTB1WMATMd",True,repjohnlewis,2016-06-23T13:47:22,en,8913,17226
745966722834903040,HillaryClinton,"Rather than debate &amp; vote on common sense gun safety legislation, @SpeakerRyan has sent House home early for July 4 holiday #NoBillNoBreak",True,RepKClark,2016-06-23T13:08:20,en,1538,2321
745840809862381568,HillaryClinton,This is what the #gunviolence #sitin looks like frm where I'm sitting #AsLongAsItTakes #NoBillNoBreak #NoMoreSilence https://t.co/vkDxz6hgA9,True,RepDuckworth,2016-06-23T04:48:00,en,3589,7947
745839187656589312,HillaryClinton,".@SpeakerRyan, want to know a more effective way to end this sit-in? Let us vote our consciences on gun legislation! #NoBillNoBreak",True,RepJudyChu,2016-06-23T04:41:34,en,1435,3640
745827051576430592,HillaryClinton,We are waiting right now in House chamber to see if our Republican colleagues will allow a vote. #DisarmHate #sitin #EndGunViolence,True,RepBecerra,2016-06-23T03:53:20,en,844,2913
745807913286045696,HillaryClinton,They are who we're fighting for #NotOneMore  https://t.co/49XoOzKftJ,True,RepJohnLarson,2016-06-23T02:37:17,en,1062,2964
745807862077743109,HillaryClinton,Does it look like @HouseDemocrats are going anywhere?! Consider the floor held. #NoBillNoBreak https://t.co/54HL1uG9NK,True,RepTimRyan,2016-06-23T02:37:05,en,2578,6810
745807700416667648,HillaryClinton,GOP just recessed House without vote to stop suspected terrorists from getting deadly weapons or universal background checks. #NoBillNoBreak,True,RepDanKildee,2016-06-23T02:36:26,en,1262,2178
745807380772962304,HillaryClinton,"On the House floor singing ""We shall overcome someday..."" #NoBillNoBreak #holdthefloor #NoMoreSilence",True,RepYvetteClarke,2016-06-23T02:35:10,en,1152,3153
